Date - Time,Lat,Long,Depth,Mag,Location
27 March 2019 - 07:33 PM,10.19,125.69,21,2.5,022 km S 34° E of Loreto (Dinagat)
27 March 2019 - 05:01 PM,18.91,122.22,28,2,051 km N 10° E of Santa Ana (Cagayan)
27 March 2019 - 02:18 PM,9.87,123.9,12,2.6,010 km N 01° W of Antequera (Bohol)
27 March 2019 - 01:48 PM,18.5,120.94,29,2.2,028 km N 19° W of Bayag (Calanasan) (Apayao)
27 March 2019 - 09:38 AM,16.18,120.59,18,3.1,010 km N 82° E of Sison (Pangasinan)
27 March 2019 - 08:27 AM,10.38,125.27,27,2.2,012 km N 04° E of Anahawan (Southern Leyte)
27 March 2019 - 05:31 AM,8.08,126.94,10,2.3,058 km N 86° E of Lingig (Surigao Del Sur)
27 March 2019 - 05:27 AM,19.32,121.08,33,2.1,041 km N 83° W of Calayan (Cagayan)
27 March 2019 - 05:23 AM,16.43,119.59,11,2.2,032 km N 83° W of Bolinao (Pangasinan)
27 March 2019 - 04:23 AM,20.85,121.05,26,2.1,083 km N 86° W of Itbayat (Batanes)
27 March 2019 - 04:01 AM,10.29,125.33,189,2.8,009 km N 75° E of Anahawan (Southern Leyte)
27 March 2019 - 03:35 AM,15.94,120.77,23,2,006 km S 48° W of San Quintin (Pangasinan)
27 March 2019 - 02:58 AM,9.82,123.97,9,2.3,006 km S 40° W of Catigbian (Bohol)
27 March 2019 - 02:42 AM,13.69,120.51,110,2.5,021 km S 39° W of Calatagan (Batangas)
27 March 2019 - 02:20 AM,9.42,126.24,19,3.2,017 km N 18° E of Cortes (Surigao Del Sur)
26 March 2019 - 10:29 PM,14.99,121.39,19,2.4,031 km N 85° E of Doña Remedios Trinidad (Bulacan)
26 March 2019 - 09:30 PM,13.32,122.11,1,2.3,003 km N 88° E of Torrijos (Marinduque)
26 March 2019 - 08:14 PM,13.1,124.25,16,2.1,008 km N 53° E of Prieto Diaz (Sorsogon)
26 March 2019 - 07:52 PM,9.91,124.19,8,1.9,005 km S 32° W of Danao (Bohol)
26 March 2019 - 05:48 PM,6.53,126.08,140,2.9,013 km S 04° E of Governor Generoso (Davao Oriental)
26 March 2019 - 05:25 PM,9.55,126.14,24,2.4,026 km S 03° W of General Luna (Surigao Del Norte)
26 March 2019 - 03:37 PM,10.3,125.2,33,2.4,007 km N 63° W of Anahawan (Southern Leyte)
26 March 2019 - 11:29 AM,9.84,123.07,5,3.3,015 km S 47° W of Tayasan (Negros Oriental)
