Date - Time,Lat,Long,Depth,Mag,Location
28 July 2019 - 12:43 AM,10.01,126,1,2.5,009 km S 77° W of Burgos (Surigao Del Norte)
28 July 2019 - 12:06 AM,6.31,126.58,42,2.4,067 km S 56° E of Governor Generoso (Davao Oriental)
27 July 2019 - 07:28 PM,16.37,119.72,15,3.6,018 km S 84° W of Bolinao (Pangasinan)
27 July 2019 - 06:27 PM,20.72,121.91,17,2.8,011 km S 38° E of Itbayat (Batanes)
27 July 2019 - 06:11 PM,20.78,122.07,15,5.3,023 km S 86° E of Itbayat (Batanes)
27 July 2019 - 05:10 PM,20.77,121.95,13,3.5,011 km S 74° E of Itbayat (Batanes)
27 July 2019 - 04:50 PM,20.53,121.72,1,3.3,032 km S 24° W of Itbayat (Batanes)
27 July 2019 - 04:46 PM,10.31,126.3,1,2.8,043 km N 42° E of Santa Monica (Sapao) (Surigao Del Norte)
27 July 2019 - 04:38 PM,13.78,120.58,143,2.8,008 km S 44° W of Calatagan (Batangas)
27 July 2019 - 03:14 PM,13.86,123.95,20,2.3,012 km N 05° E of Caramoan (Camarines Sur)
27 July 2019 - 03:09 PM,16.81,120.36,81,2.2,005 km S 16° W of Luna (La Union)
27 July 2019 - 02:28 PM,20.07,122.44,33,2.2,061 km S 58° E of Uyugan (Batanes)
27 July 2019 - 01:52 PM,20.75,122.05,20,3.4,022 km S 76° E of Itbayat (Batanes)
27 July 2019 - 01:40 PM,20.68,122.02,17,2.7,022 km S 56° E of Itbayat (Batanes)
27 July 2019 - 01:01 PM,20.65,122.05,15,3.4,027 km S 53° E of Itbayat (Batanes)
27 July 2019 - 12:54 PM,20.72,121.74,7,3.2,014 km S 52° W of Itbayat (Batanes)
27 July 2019 - 11:28 AM,5.43,126.23,86,2.8,084 km S 90° E of Sarangani (Davao Occidental)
27 July 2019 - 11:19 AM,20.68,122.01,15,4,021 km S 54° E of Itbayat (Batanes)
27 July 2019 - 11:08 AM,20.82,122.01,19,3.6,017 km N 80° E of Itbayat (Batanes)
27 July 2019 - 10:58 AM,20.42,121.95,23,1.9,043 km S 15° E of Itbayat (Batanes)
