Date - Time,Lat,Long,Depth,Mag,Location
23 August 2021 - 12:10 PM,12.54,123.61,16,2.7,013 km S 29° W of Monreal (Masbate)
23 August 2021 - 11:11 AM,17.32,119.28,30,3.1,119 km N 32° W of Bolinao (Pangasinan)
23 August 2021 - 10:48 AM,10.96,124.7,30,2.4,005 km N 12° E of Albuera (Leyte)
23 August 2021 - 09:37 AM,5.56,126.96,126,3.3,151 km S 75° E of Jose Abad Santos (Davao Occidental)
23 August 2021 - 09:28 AM,5.98,125.93,142,3.4,032 km N 76° E of Jose Abad Santos (Davao Occidental)
23 August 2021 - 09:08 AM,13.73,120.58,97,2.2,013 km S 24° W of Calatagan (Batangas)
23 August 2021 - 08:48 AM,6.09,126.84,1,2.8,106 km S 54° E of Governor Generoso (Davao Oriental)
23 August 2021 - 07:58 AM,5.36,126.83,12,4.1,145 km S 65° E of Jose Abad Santos (Davao Occidental)
23 August 2021 - 05:07 AM,9.23,126.24,26,1.7,007 km S 51° E of Cortes (Surigao Del Sur)
23 August 2021 - 04:52 AM,13.64,120.61,104,2.1,021 km S 06° W of Calatagan (Batangas)
23 August 2021 - 04:02 AM,15.32,121.98,12,2.3,047 km N 22° E of Panukulan (Quezon)
23 August 2021 - 03:39 AM,13.54,120.7,116,1.8,011 km N 13° W of Abra De Ilog (Occidental Mindoro)
23 August 2021 - 02:44 AM,19.55,121.68,32,2.7,025 km N 80° W of Babuyan Island (Calayan) (Cagayan)
23 August 2021 - 02:19 AM,6.78,125.07,20,2.3,010 km N 75° W of Magsaysay (Davao Del Sur)
23 August 2021 - 02:04 AM,17.8,120.63,1,2.6,013 km S 18° W of Nueva Era (Ilocos Norte)
23 August 2021 - 01:31 AM,17.43,122.24,69,2.4,005 km N 07° E of Maconacon (Isabela)
23 August 2021 - 01:18 AM,13.75,120.62,103,1.7,010 km S 07° W of Calatagan (Batangas)
23 August 2021 - 12:40 AM,18.99,121.59,16,2.3,028 km N 55° E of Fuga Island (Aparri) (Cagayan)
23 August 2021 - 12:13 AM,8.16,124.59,1,2.3,009 km S 07° W of Talakag (Bukidnon)
23 August 2021 - 12:08 AM,16.13,121.89,27,2.1,008 km S 83° W of Dinalungan (Aurora)
22 August 2021 - 11:56 PM,16.16,121.83,17,4,014 km N 81° W of Dinalungan (Aurora)
22 August 2021 - 11:14 PM,5.39,126.74,5,3.1,134 km S 65° E of Jose Abad Santos (Davao Occidental)
22 August 2021 - 11:14 PM,12.42,125.86,25,2.5,046 km N 55° E of San Policarpo (Eastern Samar)
22 August 2021 - 10:38 PM,10.11,126.1,28,2.1,010 km N 15° E of Burgos (Surigao Del Norte)
22 August 2021 - 10:27 PM,13.7,120.65,103,1.7,015 km S 06° E of Calatagan (Batangas)
