Date - Time,Lat,Long,Depth,Mag,Location
23 November 2018 - 04:30 PM,13.14,122.52,3,2.1,023 km S 01° E of San Francisco (Aurora) (Quezon)
23 November 2018 - 10:49 AM,10.45,126.34,1,2.8,056 km N 32° E of Burgos (Surigao Del Norte)
23 November 2018 - 08:49 AM,12.76,124.27,100,2.3,014 km N 49° W of Biri (Northern Samar)
23 November 2018 - 07:28 AM,7.19,126.08,1,2.8,015 km S 19° W of Maragusan (San Mariano) (Compostela Valley)
23 November 2018 - 07:25 AM,10.71,123.23,10,2,030  km S 71° E of Silay City (Negros Occidental)
23 November 2018 - 06:50 AM,3.49,124.73,289,3.8,230  km S 21° W of Sarangani (Davao Occidental)
23 November 2018 - 04:00 AM,9.42,126.22,22,2.2,016  km N 10° E of Cortes (Surigao del Sur)
23 November 2018 - 03:09 AM,8.7,126.4,31,2.7,016  km S 46° E of Marihatag (Surigao del Sur)
23 November 2018 - 12:30 AM,10.61,126.41,26,3.3,076  km N 30° E of Burgos (Surigao del Norte)
23 November 2018 - 12:00 AM,6.83,127.04,14,3,070  km S 70° E of Tarragona (Davao Oriental)
23 November 2018 - 12:00 AM,6.78,127.01,11,2.1,069  km S 64° E of Tarragona (Davao Oriental)
22 November 2018 - 11:56 PM,10.3,125.26,27,1.7,013  km S 36° E of Hinunangan (Southern Leyte)
22 November 2018 - 11:26 PM,16.77,120.18,53,2.2,019  km N 74° W of Bacnotan (La Union)
22 November 2018 - 11:05 PM,13.5,120.02,31,2.7,035  km S 45° W of Looc (Occidental Mindoro)
22 November 2018 - 08:44 PM,13.79,120.64,130,2.4,005  km S 10° E of Calatagan (Batangas)
22 November 2018 - 08:07 PM,15.82,120.02,33,1.9,024  km N 25° E of Candelaria (Zambales)
22 November 2018 - 07:17 PM,6.07,127.04,199,3.5,124 km S 59° E of Governor Generoso (Davao Oriental)
22 November 2018 - 06:25 PM,9.13,123.18,24,2.7,011 km S 54° W of Dauin (Negros Oriental)
22 November 2018 - 04:49 PM,10.37,125.19,1,2.4,003 km S 04° W of Hinundayan (Southern Leyte)
22 November 2018 - 11:54 AM,6.82,127.04,12,2.9,071 km S 52° E of Manay (Davao Oriental)
22 November 2018 - 11:52 AM,6.94,126.81,32,2.6,042 km S 45° E of Manay (Davao Oriental)
22 November 2018 - 11:13 AM,6.91,126.94,14,2.8,056 km S 54° E of Manay (Davao Oriental)
22 November 2018 - 10:58 AM,6.85,127.11,75,3.1,075 km S 58° E of Manay (Davao Oriental)
22 November 2018 - 10:35 AM,6.8,127.02,1,2.8,069 km S 67° E of Tarragona (Davao Oriental)
22 November 2018 - 09:27 AM,13.62,120.29,14,2.2,013 km S 21° E of Looc (Occidental Mindoro)
22 November 2018 - 08:34 AM,13.86,119.96,21,1.9,017 km N 87° W of Lubang (Occidental Mindoro)
22 November 2018 - 08:11 AM,13.81,120.49,102,3,016 km S 79° W of Calatagan (Batangas)
22 November 2018 - 05:49 AM,4.86,125.09,8,2.3,077 km S 34° W of Sarangani (Davao Occidental)
22 November 2018 - 04:35 AM,6.02,126.41,106,2,079 km S 28° E of Governor Generoso (Davao Oriental)
22 November 2018 - 04:23 AM,15.68,121.65,8,2,012 km S 48° E of Baler (Aurora)
22 November 2018 - 02:34 AM,9.85,122.46,4,3,011 km N 32° E of Sipalay (Negros Occidental)
22 November 2018 - 01:15 AM,7.94,126.49,51,3.5,014 km S 39° E of Lingig (Surigao Del Sur)
22 November 2018 - 12:24 AM,6.4,123.76,1,2.6,038 km S 60° W of Kalamansig (Sultan Kudarat)
21 November 2018 - 11:53 PM,8.04,126.33,70,3.6,009 km S 88° W of Lingig (Surigao del Sur)
21 November 2018 - 11:16 PM,5.72,124.81,29,2.5,027 km S 54° W of Maasim (Sarangani)
21 November 2018 - 11:07 PM,10.36,125.29,1,2.6,004 km N 86° E of Hinundayan (Southern Leyte)
21 November 2018 - 10:54 PM,13.19,120.72,87,2,013 km N 01° W of Santa Cruz (Occidental Mindoro)
21 November 2018 - 10:05 PM,9.69,124.82,8,2,027 km S 77° E of Anda (Bohol)
21 November 2018 - 10:00 PM,9.91,123.16,17,3,003 km S 38° W Tayasan (Negros Oriental)
21 November 2018 - 08:40 PM,15.22,122.25,2,1.9,050 km N 04° E Patnanungan (Quezon)
21 November 2018 - 08:04 PM,5.34,126.46,46,1.8,110 km S 84° E Sarangani (Davao Occidental)
21 November 2018 - 08:01 PM,13.94,120.43,104,1.9,025 km N 63° W Calatagan (Batangas)
21 November 2018 - 07:54 PM,8.78,126.7,34,2.1,044 km S 77° E Marihatag (Surigao Del Sur)
21 November 2018 - 05:12 PM,13.9,123.83,13,1.9,020 km N 36° W Caramoan (Camarines Sur)
21 November 2018 - 04:23 PM,7.13,123.25,31,2.3,041 km S 27° W Tabina (Zamboanga Del Sur)
21 November 2018 - 03:00 PM,4.33,125.61,34,2.7,123 km S 07° E Sarangani (Davao Occidental)
21 November 2018 - 12:20 PM,6.5,124.1,4,2.1,014 km S 79° E Sen. Ninoy Aquino (Sultan Kudarat)
21 November 2018 - 10:28 AM,13.66,120.62,119,2.6,020 km S 05° W Calatagan (Batangas)
21 November 2018 - 05:03 AM,15.39,119.85,32,1.7,008 km S 52° W Palauig (Zambales)
21 November 2018 - 04:57 AM,5.7,125.72,118,2.2,023 km S 29° E Jose Abad Santos (Davao Occidental)
