Date - Time,Lat,Long,Depth,Mag,Location
28 June 2020 - 05:21 AM,6.37,126.4,77,2.4,047†km S 50∞ E of Governor Generoso (Davao Oriental)
28 June 2020 - 02:47 AM,17.51,122.72,2,2.5,048†km N 67∞ E of Divilacan (Isabela)
28 June 2020 - 02:16 AM,10.56,125.28,9,2.5,014†km N 76∞ E of Silago (Southern Leyte)
28 June 2020 - 02:07 AM,15.38,120.49,144,3.4,013†km N 40∞ W of Bamban (Tarlac)
28 June 2020 - 01:44 AM,15.42,119.86,23,2,005†km S 76∞ W of Palauig (Zambales)
28 June 2020 - 01:30 AM,11.11,123.75,18,2.9,023†km S 83∞ W of Medellin (Cebu)
28 June 2020 - 01:25 AM,18.38,122.67,18,2.8,057†km S 82∞ E of Santa Ana (Cagayan)
28 June 2020 - 01:23 AM,17.04,119.9,31,2.2,055†km N 68∞ W of Luna (La Union)
28 June 2020 - 12:55 AM,12.21,124.51,30,1.5,035†km S 24∞ W of Catarman (Northern Samar)
28 June 2020 - 12:49 AM,19.16,121.25,29,1.7,026†km S 60∞ W of Calayan (Cagayan)
28 June 2020 - 12:39 AM,18.99,121.33,7,2.1,035†km S 24∞ W of Calayan (Cagayan)
28 June 2020 - 12:37 AM,10.54,125.28,5,3.3,014†km N 84∞ E of Silago (Southern Leyte)
28 June 2020 - 12:17 AM,6.54,126.34,39,2.9,031†km S 67∞ E of Governor Generoso (Davao Oriental)
27 June 2020 - 11:09 PM,17.78,120.32,51,2.4,014†km N 47∞ W of Magsingal (Ilocos Sur)
27 June 2020 - 10:49 PM,18.29,120.84,24,2.5,011†km N 18∞ W of Carasi (Ilocos Norte)
27 June 2020 - 10:11 PM,13.96,119.91,1,1.9,026†km N 63∞ W of Lubang (Occidental Mindoro)
27 June 2020 - 10:10 PM,13.82,119.86,5,2.4,029†km S 82∞ W of Lubang (Occidental Mindoro)
27 June 2020 - 09:57 PM,8.49,126.61,10,3.6,033†km N 66∞ E of Hinatuan (Surigao Del Sur)
27 June 2020 - 09:42 PM,18.16,122.12,64,1.7,027†km S 80∞ E of Gonzaga (Cagayan)
27 June 2020 - 08:54 PM,8.74,126.04,33,2,013†km N 28∞ W of Lianga (Surigao Del Sur)
27 June 2020 - 08:29 PM,10.17,125.26,22,2.1,011†km S 03∞ E of Anahawan (Southern Leyte)
27 June 2020 - 07:51 PM,6.86,124.84,34,1.7,002†km N 57∞ E of Tulunan (Cotabato)
27 June 2020 - 07:22 PM,5.29,126.19,2,2.7,081†km S 79∞ E of Sarangani (Davao Occidental)
27 June 2020 - 07:10 PM,5.67,125.36,1,3,029†km N 24∞ W of Sarangani (Davao Occidental)
27 June 2020 - 07:08 PM,18.99,121.32,11,2.3,036†km S 25∞ W of Calayan (Cagayan)
27 June 2020 - 06:42 PM,4.48,127.53,10,3.1,251†km S 65∞ E of Sarangani (Davao Occidental)
