Date - Time,Lat,Long,Depth,Mag,Location
24 April 2022 - 01:44 AM,18.41,120.87,25,1.7,007 km S 27Åã W of Adams (Ilocos Norte)
24 April 2022 - 01:22 AM,8.41,126.85,20,3,056 km N 85Åã E of Hinatuan (Surigao Del Sur)
24 April 2022 - 12:15 AM,8.69,125.59,32,2.5,006 km S 17Åã W of Las Nieves (Agusan Del Norte)
24 April 2022 - 12:12 AM,16.03,120.05,6,2.2,006 km S 48Åã W of Sual (Pangasinan)
23 April 2022 - 11:38 PM,17.6,121.36,22,2.2,006 km S 69Åã W of Pinukpuk (Kalinga)
23 April 2022 - 11:36 PM,17.62,121.43,26,2.2,002 km N 68Åã E of Pinukpuk (Kalinga)
23 April 2022 - 11:20 PM,7.21,126.96,13,4,047 km N 90Åã E of Manay (Davao Oriental)
23 April 2022 - 11:17 PM,7.26,127.03,20,3.4,055 km N 84Åã E of Manay (Davao Oriental)
23 April 2022 - 10:20 PM,6.7,127.24,96,3.5,096 km S 54Åã E of Manay (Davao Oriental)
23 April 2022 - 09:03 PM,13.95,119.98,4,1.7,019 km N 56Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 09:01 PM,15.69,119.91,45,1.8,015 km S 03Åã E of Infanta (Pangasinan)
23 April 2022 - 08:55 PM,17.63,121.48,20,2.4,008 km N 80Åã E of Pinukpuk (Kalinga)
23 April 2022 - 08:54 PM,16.05,122.07,11,2.4,016 km S 49Åã E of Dinalungan (Aurora)
23 April 2022 - 08:23 PM,18.7,120.9,10,2.5,020 km N 39Åã E of Pagudpud (Ilocos Norte)
23 April 2022 - 08:19 PM,8.69,125.97,24,2.3,015 km N 64Åã W of Lianga (Surigao Del Sur)
23 April 2022 - 08:04 PM,6.92,127.16,30,4.2,075 km S 65Åã E of Manay (Davao Oriental)
23 April 2022 - 07:58 PM,17.76,122.99,79,3.2,088 km N 57Åã E of Divilacan (Isabela)
23 April 2022 - 07:00 PM,15.22,123.19,20,2.3,086 km N 17Åã E of Tinaga Island (Vinzons) (Camarines Norte)
23 April 2022 - 06:31 PM,9.71,125.9,7,2.2,013 km N 36Åã W of Socorro (Surigao Del Norte)
23 April 2022 - 05:48 PM,11.89,124.04,1,3.7,001 km N 45Åã W of Pio V. Corpuz (Masbate)
23 April 2022 - 03:47 PM,9.02,126.31,31,2.8,007 km N 31Åã E of Bayabas (Surigao Del Sur)
23 April 2022 - 01:41 PM,14.16,124.79,17,3.5,060 km N 45Åã E of Gigmoto (Catanduanes)
23 April 2022 - 01:29 PM,14.03,120.38,66,1.8,033 km N 56Åã E of Lubang (Occidental Mindoro)
23 April 2022 - 11:50 AM,9.08,126.12,37,2.4,005 km N 80Åã W of City Of Tandag (Surigao Del Sur)
23 April 2022 - 10:08 AM,10.94,124.85,3,2.7,006 km S 54Åã W of Burauen (Leyte)
23 April 2022 - 08:06 AM,6.34,127.23,126,3.9,117 km S 48Åã E of Tarragona (Davao Oriental)
23 April 2022 - 06:59 AM,14.21,119.16,33,2,111 km N 69Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 06:54 AM,14.37,119.24,15,2.3,110 km N 60Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 06:26 AM,3.45,127.92,217,4.2,352 km S 52Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
23 April 2022 - 05:32 AM,14.16,119.21,26,3,104 km N 71Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 04:30 AM,14.28,119.35,17,2.5,096 km N 61Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 03:40 AM,14.16,119.25,26,3.1,100 km N 70Åã W of Lubang (Occidental Mindoro)
23 April 2022 - 03:26 AM,7.09,127.06,1,3.2,059 km S 77Åã E of Manay (Davao Oriental)
23 April 2022 - 02:57 AM,3.71,126.06,159,3.7,201 km S 21Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
23 April 2022 - 02:55 AM,15.28,120.05,24,2,003 km S 82Åã E of Botolan (Zambales)
23 April 2022 - 02:17 AM,17.54,120.05,22,2.5,034 km S 81Åã W of Santa Catalina (Ilocos Sur)
23 April 2022 - 02:04 AM,16.26,122.27,7,3.5,016 km S 81Åã E of Casiguran (Aurora)
23 April 2022 - 01:37 AM,10.52,126.41,5,2.6,067 km N 34Åã E of Burgos (Surigao Del Norte)
23 April 2022 - 01:07 AM,9.55,123.82,29,1.6,008 km S 69Åã E of Panglao (Bohol)
23 April 2022 - 12:58 AM,15.04,118.97,33,2.6,110 km S 66Åã W of Palauig (Zambales)
23 April 2022 - 12:33 AM,8.97,126.05,99,2.5,002 km N 28Åã E of San Miguel (Surigao Del Sur)
23 April 2022 - 12:05 AM,8.44,122.62,28,2.7,036 km N 10Åã W of Liloy (Zamboanga Del Norte)
22 April 2022 - 11:49 PM,7.06,127.34,21,4.1,091 km S 79Åã E of Manay (Davao Oriental)
22 April 2022 - 10:56 PM,19.02,119.65,2,2.4,122 km N 62Åã W of Burgos (Ilocos Norte)
22 April 2022 - 10:54 PM,8.45,123.13,31,2.1,009 km S 29Åã E of Manukan (Zamboanga Del Norte)
22 April 2022 - 10:33 PM,12.26,123.74,59,2.7,006 km N 57Åã W of Uson (Masbate)
22 April 2022 - 09:57 PM,7.85,123.19,31,1.7,005 km N 55Åã W of Tigbao (Zamboanga Del Sur)
22 April 2022 - 08:10 PM,14.24,119.16,31,2,111 km N 70Åã W of Lubang (Occidental Mindoro)
22 April 2022 - 08:04 PM,14.21,119.1,34,2,117 km N 71Åã W of Lubang (Occidental Mindoro)
22 April 2022 - 07:45 PM,14.15,119.23,27,4,101 km N 72Åã W of Lubang (Occidental Mindoro)
22 April 2022 - 07:41 PM,14.29,119.41,1,3.8,090 km N 58Åã W of Lubang (Occidental Mindoro)
22 April 2022 - 07:34 PM,8.15,123.52,49,2.1,009 km N 10Åã W of Tambulig (Zamboanga Del Sur)
22 April 2022 - 06:36 PM,13.61,120.64,123,3.4,020 km N 29Åã W of Abra De Ilog (Occidental Mindoro)
22 April 2022 - 06:03 PM,8.74,125.88,33,1.7,014 km N 78Åã E of City Of Bayugan (Agusan Del Sur)
22 April 2022 - 05:58 PM,12.78,123.25,1,2.9,014 km S 01Åã W of Claveria (Masbate)
22 April 2022 - 03:43 PM,14.14,119.21,23,4.3,104 km N 73Åã W of Lubang (Occidental Mindoro)
